date,px,CF,g,erpb,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21
727482,381.45,3.40113528069892,0.014108184,0.00348281042036471,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675,0.0196675
727489,392.5,3.40113528069892,0.014108184,0.00300824864470806,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875
727496,384.2,3.40113528069892,0.014108184,0.00297058931766816,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115
727503,391.32,3.40113528069892,0.014108184,0.00309724697415905,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825,0.019825
727510,392.89,3.40113528069892,0.014108184,0.00320702571917818,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968,0.01968
727517,382.62,3.40113528069892,0.014108184,0.0035701608256968,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525,0.0195525
727524,376.14,3.40113528069892,0.014108184,0.00332545887916231,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525,0.0199525
727531,375.22,3.40113528069892,0.014108184,0.00344544220331568,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855,0.019855
727538,379.09,3.40113528069892,0.014108184,0.00369160158697964,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515,0.019515
727545,384.47,3.40113528069892,0.014108184,0.00364428479602544,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435,0.019435
727552,387.04,3.40113528069892,0.014108184,0.00404721542581675,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725,0.0189725
727559,406.46,3.40113528069892,0.014108184,0.00381143689831204,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825,0.0187825
727566,419.34,3.29644170274374,0.0143036055,0.00357707024081545,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187
727573,415.1,3.29644170274374,0.0143036055,0.00370351444823787,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655,0.018655
727580,418.86,3.29644170274374,0.0143036055,0.00325120757327878,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035,0.019035
727587,415.48,3.29644170274374,0.0143036055,0.00308114738989494,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927,0.01927
727594,408.79,3.29644170274374,0.0143036055,0.00308784839834276,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395,0.019395
727601,411.09,3.29644170274374,0.0143036055,0.00303708650030051,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194
727608,412.48,3.29644170274374,0.0143036055,0.0026446778051143,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765,0.019765
727615,411.46,3.29644170274374,0.0143036055,0.00256727257435365,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625,0.0198625
727622,412.7,3.29644170274374,0.0143036055,0.00293285666165143,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725,0.0194725
727629,404.44,3.29644170274374,0.0143036055,0.00274082116712872,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983,0.01983
727636,405.84,3.29644170274374,0.0143036055,0.00237730228793007,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165,0.020165
727643,411.3,3.29644170274374,0.0143036055,0.00231793373830183,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115,0.020115
727650,403.5,3.29644170274374,0.0143036055,0.00274008060387497,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985,0.01985
727657,401.55,3.3592449969871,0.01481975975,0.00361943276901092,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969,0.01969
727664,404.29,3.3592449969871,0.01481975975,0.00353689559502175,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715,0.019715
727671,416.05,3.3592449969871,0.01481975975,0.00316855424773789,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845,0.019845
727678,409.02,3.3592449969871,0.01481975975,0.00304938446464434,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105,0.020105
727685,412.53,3.3592449969871,0.01481975975,0.00305096954270317,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325,0.0200325
727692,416.05,3.3592449969871,0.01481975975,0.00327605424773786,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375,0.0197375
727699,410.09,3.3592449969871,0.01481975975,0.00358513790061043,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475,0.0195475
727706,414.02,3.3592449969871,0.01481975975,0.0034987296084219,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555,0.019555
727713,415.35,3.3592449969871,0.01481975975,0.00343486345960357,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925,0.0195925
727720,413.48,3.3592449969871,0.01481975975,0.00344698307587751,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175,0.0196175
727727,409.76,3.3592449969871,0.01481975975,0.003494332672647,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645,0.019645
727734,403.67,3.3592449969871,0.01481975975,0.00368984658029167,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575,0.019575
727741,403.45,3.3592449969871,0.01481975975,0.00381445165924236,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455,0.019455
727748,411.77,3.40670095830996,0.014846903,0.00417054627655728,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725,0.0190725
727755,414.62,3.40670095830996,0.014846903,0.0041028331697651,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825,0.0190825
727762,415.62,3.40670095830996,0.014846903,0.00397027054003174,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195,0.019195
727769,411.6,3.40670095830996,0.014846903,0.00431651407139942,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893,0.01893
727776,424.21,3.40670095830996,0.014846903,0.00435182854863864,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645,0.018645
727783,418.88,3.40670095830996,0.014846903,0.00461053152604086,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849
727790,419.91,3.40670095830996,0.014846903,0.00477028614635992,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831,0.01831
727797,414.85,3.40670095830996,0.014846903,0.00480571020016389,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375,0.018375
727804,414.84,3.40670095830996,0.014846903,0.00462341109224759,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575,0.0185575
727811,417.08,3.40670095830996,0.014846903,0.00493615186589623,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182
727818,419.58,3.40670095830996,0.014846903,0.00485426170868007,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325,0.0182325
727825,422.93,3.40670095830996,0.014846903,0.00471649434369279,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305,0.018305
727832,414.35,3.40670095830996,0.014846903,0.00479326668284781,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975,0.0183975
727839,410.47,3.42541046232067,0.015083889,0.00521985879928805,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335,0.018335
727846,402.66,3.42541046232067,0.015083889,0.00490916186920418,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881,0.01881
727853,411.73,3.42541046232067,0.015083889,0.00470143544673391,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275,0.0188275
727860,414.1,3.42541046232067,0.015083889,0.00436810229030128,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125,0.0191125
727867,418.68,3.42541046232067,0.015083889,0.00432374945073505,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065,0.019065
727874,417.58,3.42541046232067,0.015083889,0.00402062632820958,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939,0.01939
727881,422.43,3.42541046232067,0.015083889,0.00440252545696033,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125,0.0189125
727888,426.65,3.42541046232067,0.015083889,0.00439861119269603,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835,0.018835
727895,430.16,3.42541046232067,0.015083889,0.00418961146027933,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775,0.0189775
727902,432.06,3.42541046232067,0.015083889,0.00441406518736695,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175,0.0187175
727909,433.73,3.42541046232067,0.015083889,0.00450557904568226,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595,0.018595
727916,441.28,3.42541046232067,0.015083889,0.00440091894360441,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625,0.0185625
727923,439.77,3.42541046232067,0.015083889,0.00458797420024956,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025,0.0184025
727930,435.71,3.36250089661864,0.01501989975,0.00436310376871691,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849,0.01849
727937,429.05,3.36250089661864,0.01501989975,0.00431219598119714,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625,0.0186625
727944,437.15,3.36250089661864,0.01501989975,0.00446230069474468,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365,0.018365
727951,436.11,3.36250089661864,0.01501989975,0.00462091915564337,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225,0.018225
727958,438.78,3.36250089661864,0.01501989975,0.0048057974048501,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925,0.0179925
727965,448.93,3.36250089661864,0.01501989975,0.00471993315831563,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025,0.0179025
727972,444.58,3.36250089661864,0.01501989975,0.00488682026598165,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781,0.01781
727979,434.22,3.36250089661864,0.01501989975,0.00536498294053738,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515,0.017515
727986,443.38,3.36250089661864,0.01501989975,0.00547509771336129,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425,0.0172425
727993,446.11,3.36250089661864,0.01501989975,0.00582799113552178,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425,0.0168425
728000,449.83,3.36250089661864,0.01501989975,0.00546222234519181,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145,0.017145
728007,450.18,3.36250089661864,0.01501989975,0.00559632345384099,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005,0.017005
728014,447.78,3.36250089661864,0.01501989975,0.00529695817823516,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345,0.017345
728021,441.39,3.41685083004288,0.01476647525,0.00498689941742032,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635,0.017635
728028,441.84,3.41685083004288,0.01476647525,0.00549639891752142,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175,0.0171175
728035,448.94,3.41685083004288,0.01476647525,0.00560229166924903,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875,0.0168875
728042,437.03,3.41685083004288,0.01476647525,0.00572526852107443,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975,0.016975
728049,440.19,3.41685083004288,0.01476647525,0.00531081405428374,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325,0.0173325
728056,442.31,3.41685083004288,0.01476647525,0.00549556022040007,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711
